order_id,order_date,region,category,amount
ORD-003876,2025-01-24,,Home,1747146
ORD-003877,2025-01-12,Incheon,Food,737264
ORD-003878,2025-04-10,Daegu,Food,1028323
ORD-003879,2025-04-11,Busan,Beauty,65379
ORD-003880,2025-02-04,Seoul,Electronics,1452472
ORD-003881,2025-04-10,Daegu,Electronics,1807220
ORD-003882,2025-03-20,,Beauty,186327
ORD-003883,2025-04-22,Gwangju,Electronics,1146248
ORD-003884,2025-01-16,Gwangju,Food,278624
ORD-003885,2025-01-11,Gwangju,Beauty,1082530
ORD-003886,2025-01-09,Incheon,Home,121870
ORD-003887,2025-02-16,Daegu,Food,277093
ORD-003888,2025-01-18,Seoul,Fashion,-1564218
ORD-003889,2025-01-30,Incheon,Fashion,450822
ORD-003890,2025-01-26,Gwangju,Fashion,561168
ORD-003891,2025-04-02,Gwangju,Food,1865199
ORD-003893,2025-01-28,Seoul,Beauty,471771
ORD-003894,2025-03-25,Busan,Fashion,564957
ORD-003895,2025-03-05,Incheon,Food,43525
ORD-003896,2025-04-28,Seoul,Home,2172770
ORD-003897,2025-04-26,Gwangju,Fashion,177766
ORD-003898,2025-05-01,Gwangju,Food,120249
ORD-003899,2025-04-17,Seoul,Home,293388
ORD-003900,2025-02-05,Daegu,Fashion,2658600
ORD-003901,2025-04-13,Daegu,Food,127583
ORD-003902,2025-04-13,Seoul,Food,856782
ORD-003903,2025-01-01,Busan,Home,47178
ORD-003904,2025-01-14,Gwangju,Fashion,129910
ORD-003905,2025-02-18,Daegu,Food,555798
ORD-003906,2025-01-31,Busan,Electronics,648280
ORD-003907,2025-05-01,Busan,Electronics,326691
ORD-003908,2025-03-27,Gwangju,Beauty,538552
ORD-003909,2025-03-26,Daegu,Home,2315824
ORD-003910,2025-04-27,Daegu,Electronics,1059448
ORD-003911,2025-01-23,Daegu,Fashion,968626
ORD-003912,2025-01-29,Seoul,Beauty,996224
ORD-003913,2025-03-21,Busan,Beauty,1226301
ORD-003914,2025-04-27,Busan,Home,1669386
ORD-003915,2025-03-07,Daegu,Home,66292
ORD-003916,2025-04-27,Busan,Fashion,2800030
ORD-003917,2025-02-14,Incheon,Food,1349543
ORD-003918,2025-01-06,Seoul,Electronics,1749591
ORD-003919,2025-04-20,Seoul,Electronics,737495
ORD-003920,2025-03-13,Gwangju,Beauty,1589913
ORD-003922,2025-03-04,Daegu,Home,1003104
ORD-003923,2025-01-06,Seoul,Food,1738206
ORD-003924,2025-02-21,Seoul,Home,1076364
ORD-003925,2025-01-18,Seoul,Food,388374
ORD-003926,2025-04-28,Daegu,Food,843425
ORD-003927,2025-02-02,Daegu,Food,176550
ORD-003928,2025-02-02,Daegu,Food,950391
ORD-003930,2025-01-19,Busan,Beauty,294901
ORD-003931,2025-03-09,Gwangju,Beauty,1101656
ORD-003932,2025-02-01,Seoul,Home,1502184
ORD-003933,2025-02-08,Gwangju,Fashion,263121
ORD-003934,2025-03-17,,Food,562784
ORD-003935,2025-02-01,Busan,Fashion,798264
ORD-003936,2025-01-01,Daegu,Food,1672453
ORD-003937,2025-03-30,Daegu,Fashion,565767
ORD-003938,2025-03-07,Seoul,Home,115143
ORD-003939,2025-04-18,Gwangju,Electronics,2335408
ORD-003940,2025-04-15,Busan,Fashion,1697076
ORD-003941,2025-01-11,Seoul,Electronics,-457813
ORD-003942,2025-01-31,,Beauty,401319
ORD-003943,2025-04-10,Busan,Home,668143
ORD-003944,2025-04-26,Seoul,Food,291132
ORD-003945,2025-02-16,Daegu,Beauty,1216811
ORD-003946,2025-01-20,Gwangju,Electronics,152424
ORD-003947,2025-02-06,Incheon,Fashion,82231
ORD-003948,2025-02-09,Seoul,Beauty,118734
ORD-003949,2025-03-13,,Home,2113121
ORD-003950,2025-02-25,Busan,Fashion,1592001
ORD-003951,2025-04-03,Busan,Beauty,123223
ORD-003952,2025-01-25,Gwangju,Beauty,1212820
ORD-003953,2025-03-16,Seoul,Electronics,800943
ORD-003954,2025-02-26,Seoul,Home,90690
ORD-003955,2025-02-11,Incheon,Electronics,2509980
ORD-003956,2025-01-23,Gwangju,Food,873905
ORD-003957,2025-01-28,Daegu,Home,281556
ORD-003958,2025-02-03,Seoul,Food,738603
ORD-003959,2025-03-19,Busan,Beauty,699909
ORD-003960,2025-02-23,Gwangju,Home,380904
ORD-003961,2025-01-31,Daegu,Fashion,1479273
ORD-003962,2025-03-03,Seoul,Food,1334828
ORD-003963,2025-01-29,Busan,Fashion,1647889
ORD-003965,2025-01-06,Incheon,Beauty,523500
ORD-003966,2025-02-01,Gwangju,Electronics,1151490
ORD-003967,2025-03-17,Seoul,Food,76891
ORD-003968,2025-02-28,Incheon,Food,32088
ORD-003969,2025-02-17,Incheon,Beauty,905655
ORD-003970,2025-04-29,Gwangju,Fashion,247567
ORD-003971,2025-04-14,,Electronics,168615
ORD-003972,2025-01-30,Gwangju,Electronics,506237
ORD-003973,2025-04-05,Incheon,Fashion,880335
ORD-003974,2025-03-13,Incheon,Beauty,67525110
ORD-003975,2025-02-08,Seoul,Fashion,749300
ORD-003976,2025-04-28,Incheon,Beauty,2402046
ORD-003977,2025-02-05,,Food,133117
ORD-003978,2025-02-01,,Home,59422
ORD-003979,2025-02-03,Seoul,Beauty,215470
ORD-003980,2025-02-09,Incheon,Electronics,1744038
ORD-003981,2025-04-30,Incheon,Home,949270
ORD-003982,2025-02-12,Incheon,Home,391080
ORD-003983,2025-01-26,Daegu,Beauty,685282
ORD-003984,2025-04-16,Busan,Food,834115
ORD-003985,2025-04-19,Seoul,Food,35075
ORD-003986,2025-01-25,Busan,Beauty,1547084
ORD-003987,2025-02-05,Busan,Electronics,1047390
ORD-003988,2025-04-10,Daegu,Home,1765890
ORD-003989,2025-02-08,Seoul,Food,334446
ORD-003990,2025-03-02,Busan,Beauty,1001002
ORD-003991,2025-03-18,Incheon,Food,455886
ORD-003992,2025-01-24,Busan,Food,214306
ORD-003993,2025-01-30,Busan,Electronics,2006164
ORD-003994,2025-04-03,Gwangju,Beauty,512946
ORD-003995,2025-04-26,Gwangju,Fashion,246237
ORD-003996,2025-04-10,Busan,Beauty,1609686
ORD-003997,2025-01-04,Daegu,Fashion,1590190
ORD-003998,2025-03-23,Seoul,Fashion,99251
ORD-003999,2025-02-18,Busan,Beauty,365537
ORD-004000,2025-01-16,Incheon,Beauty,303690
ORD-004001,2025-03-25,Daegu,Beauty,411705
ORD-004002,2025-02-06,Seoul,Beauty,695441
ORD-004003,2025-01-31,,Home,957849
ORD-004004,2025-04-26,Gwangju,Beauty,522253
ORD-004005,2025-03-05,Gwangju,Beauty,424112
ORD-004006,2025-04-01,Daegu,Beauty,357222
ORD-004007,2025-01-10,Busan,Home,118118
ORD-004008,2025-04-22,,Food,597464
ORD-004009,2025-01-25,Busan,Fashion,601251
ORD-004010,2025-02-17,Busan,Beauty,1129674
ORD-004011,2025-04-30,Seoul,Beauty,1270528
ORD-004013,2025-04-27,Busan,Home,1341935
ORD-004014,2025-04-12,Seoul,Beauty,672270
ORD-004015,2025-01-17,Gwangju,Electronics,1509030
ORD-004016,2025-02-21,Seoul,Electronics,708873
ORD-004018,2025-04-11,Seoul,Beauty,743930
ORD-004019,2025-02-16,Busan,Beauty,202981
ORD-004020,2025-02-08,Incheon,Home,1197272
ORD-004021,2025-03-15,Seoul,Beauty,2344072
ORD-004022,2025-04-19,Incheon,Electronics,1485615
ORD-004023,2025-03-31,Seoul,Electronics,238061
ORD-004024,2025-04-02,Busan,Fashion,770942
ORD-004025,2025-03-28,Seoul,Beauty,988095
ORD-004026,2025-02-20,Busan,Home,1429045
ORD-004027,2025-01-10,Gwangju,Fashion,420840
ORD-004029,2025-01-10,Seoul,Beauty,828640
ORD-004030,2025-03-07,Busan,Electronics,2087415
ORD-004031,2025-01-26,Busan,Fashion,80020
ORD-004032,2025-03-29,Gwangju,Beauty,1595808
ORD-004033,2025-04-11,Incheon,Fashion,460638
ORD-004034,2025-04-20,,Home,236847520
ORD-004035,2025-04-11,Busan,Electronics,1641197
ORD-004036,2025-04-10,Busan,Home,275051
ORD-004037,2025-04-03,Incheon,Home,2279900
ORD-004038,2025-03-08,Seoul,Beauty,1444638
ORD-004039,2025-03-31,Incheon,Fashion,1166655
ORD-004040,2025-04-15,Gwangju,Home,679376
ORD-004041,2025-02-03,Incheon,Home,270419
ORD-004042,2025-01-13,Gwangju,Electronics,2636720
ORD-004043,2025-02-03,Incheon,Home,121577
ORD-004044,2025-01-19,Daegu,Beauty,2613087
ORD-004045,2025-03-10,Busan,Beauty,1872930
ORD-004046,2025-03-21,Daegu,Electronics,89171
ORD-004047,2025-04-03,Seoul,Electronics,738758
ORD-004048,2025-03-19,,Food,549626
ORD-004049,2025-01-09,Daegu,Beauty,323154
ORD-004050,2025-02-12,Gwangju,Food,2257752
ORD-004051,2025-02-28,Incheon,Beauty,652533
ORD-004052,2025-03-08,Gwangju,Home,1457827
ORD-004053,2025-03-23,Seoul,Home,326637
ORD-004054,2025-01-16,Seoul,Fashion,2286492
ORD-004055,2025-03-24,Gwangju,Beauty,1455805
ORD-004056,2025-04-11,Busan,Beauty,584500
ORD-004057,2025-02-04,Gwangju,Fashion,241704
ORD-004058,2025-04-11,Busan,Fashion,150111
ORD-004059,2025-01-08,Incheon,Food,451581
ORD-004060,2025-04-14,Seoul,Food,1375693
ORD-004061,2025-04-04,Gwangju,Beauty,705110
ORD-004062,2025-02-19,Seoul,Electronics,1309014
ORD-004064,2025-03-04,Daegu,Beauty,1222533
ORD-004065,2025-01-25,Seoul,Food,1535370
ORD-004068,2025-03-24,Gwangju,Fashion,289949
ORD-004069,2025-02-09,Gwangju,Food,109728
ORD-004070,2025-04-23,Gwangju,Electronics,28974
ORD-004071,2025-03-27,Seoul,Home,2622528
ORD-004072,2025-03-09,Gwangju,Food,1854640
ORD-004073,2025-03-18,Incheon,Fashion,140868
ORD-004074,2025-01-14,Incheon,Home,1442592
ORD-004075,2025-04-03,Incheon,Fashion,1152960
ORD-004076,2025-03-12,Incheon,Electronics,291420
ORD-004077,2025-04-30,Incheon,Home,624685
ORD-004078,2025-03-18,Seoul,Food,2077292
ORD-004079,2025-01-26,Gwangju,Food,989007
ORD-004080,2025-02-25,,Home,1690046
ORD-004081,2025-04-03,Incheon,Electronics,86324
ORD-004082,2025-01-26,Incheon,Home,963495
ORD-004083,2025-02-22,Incheon,Food,545617
ORD-004084,2025-01-03,Incheon,Home,1032160
ORD-004085,2025-01-28,,Fashion,839504
ORD-004086,2025-04-12,Seoul,Fashion,2030042
ORD-004087,2025-02-19,Busan,Beauty,253262
ORD-004088,2025-03-09,Incheon,Food,173649
ORD-004089,2025-01-17,Daegu,Beauty,1013974
ORD-004090,2025-04-01,Incheon,Food,434790
ORD-004091,2025-02-07,Daegu,Electronics,1648192
ORD-004092,2025-01-16,Busan,Electronics,2027412
ORD-004093,2025-03-19,Gwangju,Beauty,1977966
ORD-004094,2025-04-14,Daegu,Electronics,375228
ORD-004095,2025-02-28,Seoul,Home,1040828
ORD-004096,2025-01-13,Incheon,Fashion,43330
ORD-004097,2025-04-17,Daegu,Home,100406
ORD-004099,2025-04-15,Daegu,Beauty,564296
ORD-004100,2025-03-26,Incheon,Electronics,925799
ORD-004102,2025-03-03,Gwangju,Beauty,1239565
ORD-004103,2025-01-30,Incheon,Electronics,547353
ORD-004104,2025-01-29,Gwangju,Electronics,2044768
ORD-004105,2025-01-05,Gwangju,Beauty,406564
ORD-004107,2025-03-16,Gwangju,Beauty,524081
ORD-004108,2025-03-22,Gwangju,Electronics,1163657
ORD-004109,2025-02-11,Incheon,Fashion,991704
ORD-004110,2025-03-26,Incheon,Home,677133
ORD-004111,2025-01-25,Gwangju,Electronics,471902
ORD-004112,2025-02-21,Daegu,Food,524782
ORD-004113,2025-02-07,Gwangju,Food,753184
ORD-004114,2025-04-30,,Beauty,43896
ORD-004115,2025-02-21,Gwangju,Food,1312068
ORD-004116,2025-04-10,Incheon,Fashion,123849
ORD-004117,2025-01-01,Seoul,Beauty,638043
ORD-004118,2025-01-13,Seoul,Beauty,1415028
ORD-004119,2025-01-07,Busan,Electronics,119876
ORD-004120,2025-02-22,Daegu,Fashion,2343719
ORD-004121,2025-03-18,Gwangju,Fashion,584608
ORD-004122,2025-01-14,Busan,Food,163720
ORD-004123,2025-01-14,Busan,Beauty,403884
ORD-004124,2025-01-12,Incheon,Fashion,1229126
ORD-004125,2025-03-20,Busan,Fashion,362262
ORD-004126,2025-03-14,Daegu,Electronics,1615596
ORD-004127,2025-04-14,Seoul,Fashion,155519
ORD-004128,2025-03-05,,Food,125715
ORD-004129,2025-03-28,Incheon,Home,666978
ORD-004130,2025-01-09,Busan,Beauty,885605
ORD-004131,2025-04-22,,Home,820823
ORD-004132,2025-01-15,Incheon,Beauty,1572724
ORD-004134,2025-02-20,Busan,Home,1427510
ORD-004135,2025-02-21,Seoul,Home,1464775
ORD-004136,2025-01-25,Daegu,Home,424700
ORD-004137,2025-02-18,Seoul,Beauty,2351088
ORD-004138,2025-03-14,Seoul,Electronics,562345
ORD-004139,2025-02-21,Seoul,Fashion,243306
ORD-004140,2025-01-08,Daegu,Beauty,570532
ORD-004141,2025-02-20,Seoul,Food,134265
ORD-004142,2025-01-14,Seoul,Beauty,240420
ORD-004143,2025-03-21,Daegu,Food,2316161
ORD-004144,2025-02-27,,Food,26949
ORD-004145,2025-01-30,Daegu,Food,689976
ORD-004146,2025-04-12,Incheon,Beauty,787594
ORD-004147,2025-01-12,Gwangju,Home,656816
ORD-004148,2025-04-19,Daegu,Fashion,242384
ORD-004149,2025-02-04,Daegu,Home,233720
ORD-004150,2025-04-19,Busan,Electronics,908302
ORD-004151,2025-04-09,Busan,Food,644528
ORD-004152,2025-03-21,Seoul,Food,254934
ORD-004153,2025-01-23,,Beauty,212052
ORD-004154,2025-03-18,Incheon,Home,1150438
ORD-004155,2025-04-28,Daegu,Food,761789
ORD-004156,2025-03-27,Seoul,Electronics,540022
ORD-004157,2025-04-23,Incheon,Fashion,461529
ORD-004158,2025-04-07,Incheon,Fashion,1128710
ORD-004159,2025-01-24,Gwangju,Electronics,250415
ORD-004160,2025-02-24,Daegu,Electronics,203026
ORD-004161,2025-04-03,Incheon,Food,613609
ORD-004162,2025-02-01,Busan,Electronics,2042504
ORD-004163,2025-02-25,,Electronics,899240
ORD-004164,2025-04-18,,Beauty,48162
ORD-004165,2025-04-26,Seoul,Fashion,227365
ORD-004166,2025-01-05,Gwangju,Home,1331250
ORD-004167,2025-01-26,Busan,Home,1173114
ORD-004169,2025-04-04,Incheon,Beauty,63909
ORD-004170,2025-04-12,,Fashion,464980
ORD-004171,2025-03-18,Seoul,Electronics,1046592
ORD-004172,2025-04-28,Gwangju,Home,52628
ORD-004173,2025-04-07,Daegu,Home,1401116
ORD-004174,2025-01-08,Busan,Fashion,323041
ORD-004175,2025-03-07,Busan,Fashion,695408
ORD-004176,2025-02-05,Busan,Fashion,214026
ORD-004177,2025-04-18,Daegu,Food,1095489
ORD-004178,2025-04-06,Gwangju,Electronics,132072
ORD-004179,2025-01-14,Incheon,Food,1442720
ORD-004180,2025-01-09,Seoul,Electronics,1120192
ORD-004181,2025-03-22,Incheon,Fashion,467372
ORD-004182,2025-01-15,Gwangju,Food,958331
ORD-004183,2025-04-24,Gwangju,Beauty,299424
ORD-004184,2025-01-01,Gwangju,Food,239369
ORD-004185,2025-03-24,Busan,Fashion,306346
ORD-004186,2025-04-30,Seoul,Home,420524
ORD-004187,2025-04-27,Gwangju,Electronics,723068
ORD-004188,2025-02-26,Incheon,Electronics,513040
ORD-004189,2025-04-03,Incheon,Fashion,574479
ORD-004190,2025-02-07,Seoul,Beauty,2092878
ORD-004191,2025-01-27,Incheon,Electronics,142569
ORD-004192,2025-03-25,Seoul,Electronics,212355
ORD-004193,2025-03-02,Gwangju,Beauty,1285506
ORD-004194,2025-01-20,Incheon,Home,563038
ORD-004195,2025-03-05,Seoul,Home,983843
ORD-004196,2025-02-24,Daegu,Electronics,238915
ORD-004197,2025-04-06,Gwangju,Fashion,626390
ORD-004198,2025-01-26,Incheon,Electronics,125993
ORD-004199,2025-04-24,Gwangju,Home,233815
ORD-004200,2025-04-24,Seoul,Food,142108
ORD-004201,2025-03-16,Incheon,Electronics,698940
ORD-004202,2025-01-12,Busan,Electronics,561946
ORD-004203,2025-03-30,Daegu,Food,701933
ORD-004204,2025-04-05,Daegu,Beauty,121020
ORD-004205,2025-01-27,Seoul,Food,1455287
ORD-004206,2025-03-01,Busan,Electronics,422188
ORD-004208,2025-04-04,Incheon,Beauty,225553
ORD-004209,2025-02-17,,Beauty,305548
ORD-004210,2025-04-28,Seoul,Home,757743
ORD-004211,2025-03-15,Daegu,Beauty,762900
ORD-004212,2025-01-06,Daegu,Home,354723
ORD-004213,2025-03-08,Incheon,Food,26408
ORD-004214,2025-01-24,Busan,Electronics,331718
ORD-004215,2025-04-02,,Fashion,1678653
ORD-004216,2025-03-21,Gwangju,Beauty,1263399
ORD-004217,2025-03-18,Seoul,Electronics,225165
ORD-004218,2025-02-02,Incheon,Electronics,1008596
ORD-004219,2025-02-15,Daegu,Fashion,2035125
ORD-004220,2025-03-26,Incheon,Food,105872
ORD-004221,2025-01-01,,Fashion,186330
ORD-004223,2025-04-28,Gwangju,Beauty,588216
ORD-004224,2025-02-09,Daegu,Fashion,2220363
ORD-004225,2025-01-27,Seoul,Food,454178
ORD-004226,2025-01-24,Incheon,Home,142544
ORD-004227,2025-03-08,Incheon,Food,393893
ORD-004228,2025-04-08,Incheon,Beauty,2252439
ORD-004229,2025-02-28,Seoul,Fashion,1753128
ORD-004230,2025-02-23,Incheon,Home,201261
ORD-004232,2025-04-16,Seoul,Home,68980
ORD-004234,2025-02-06,,Beauty,1795044
ORD-004235,2025-04-29,Gwangju,Electronics,1782366
ORD-004236,2025-03-24,Busan,Fashion,1779960
ORD-004237,2025-04-09,Seoul,Fashion,1108908
ORD-004238,2025-03-14,Seoul,Beauty,178236
ORD-004239,2025-02-03,Seoul,Fashion,170037
ORD-004240,2025-03-17,Busan,Home,1024271
ORD-004241,2025-04-21,Busan,Home,587223
ORD-004242,2025-02-17,Seoul,Electronics,402386
ORD-004243,2025-02-12,Incheon,Electronics,97530
ORD-004244,2025-02-14,Daegu,Home,191025
ORD-004245,2025-01-07,Incheon,Fashion,487846
ORD-004246,2025-04-08,Daegu,Fashion,77908
ORD-004247,2025-04-04,Gwangju,Food,387864
ORD-004248,2025-04-24,Daegu,Home,160391
ORD-004249,2025-04-18,,Fashion,1881971
ORD-004250,2025-01-01,Busan,Electronics,717884
ORD-004251,2025-02-06,Daegu,Home,60616
ORD-004252,2025-03-01,Gwangju,Food,1714070
ORD-004253,2025-03-08,Incheon,Food,87126
ORD-004254,2025-01-21,Seoul,Beauty,1356186
ORD-004255,2025-04-27,Seoul,Beauty,1482554
ORD-004256,2025-04-15,Incheon,Beauty,1396416
ORD-004257,2025-02-23,Seoul,Fashion,1118821
ORD-004258,2025-02-27,Busan,Food,333106
ORD-004259,2025-01-14,Daegu,Electronics,759010
ORD-004260,2025-03-11,Gwangju,Fashion,526458
ORD-004261,2025-04-01,Gwangju,Electronics,294900
ORD-004262,2025-04-30,Daegu,Beauty,105320
ORD-004263,2025-01-04,Incheon,Food,762702
ORD-004264,2025-03-24,,Beauty,209704
ORD-004265,2025-02-23,Seoul,Electronics,1929755
ORD-004266,2025-02-03,Gwangju,Fashion,222826
ORD-004267,2025-03-22,Seoul,Home,114837
ORD-004268,2025-01-19,,Fashion,507636
ORD-004269,2025-02-01,Busan,Electronics,569254
ORD-004270,2025-04-05,Gwangju,Fashion,407676
ORD-004271,2025-02-22,Busan,Home,59137
ORD-004272,2025-01-27,Gwangju,Fashion,308498
ORD-004273,2025-03-21,Seoul,Beauty,1116968
ORD-004274,2025-02-22,Incheon,Electronics,319197
ORD-004275,2025-04-11,Gwangju,Food,1246482
ORD-004276,2025-01-20,Seoul,Home,208293
ORD-004277,2025-02-18,Busan,Fashion,1793904
ORD-004278,2025-01-06,Incheon,Fashion,1144070
ORD-004280,2025-01-29,Busan,Beauty,2056608
ORD-004281,2025-01-24,Incheon,Electronics,1116090
ORD-004282,2025-04-19,Incheon,Fashion,418723
ORD-004283,2025-04-04,Incheon,Food,1719033
ORD-004284,2025-01-06,Busan,Fashion,2488410
ORD-004285,2025-01-25,Busan,Fashion,237944
ORD-004286,2025-03-22,Gwangju,Home,480898
ORD-004287,2025-04-26,Gwangju,Electronics,226000
ORD-004288,2025-01-25,,Fashion,121445
ORD-004289,2025-02-19,Daegu,Beauty,489388
ORD-004290,2025-01-22,Seoul,Food,1096802
ORD-004291,2025-02-27,Gwangju,Beauty,782898
ORD-004292,2025-01-16,Daegu,Electronics,271947
ORD-004293,2025-02-04,Incheon,Electronics,1124604
ORD-004294,2025-01-20,Gwangju,Electronics,975180
ORD-004295,2025-02-26,Gwangju,Food,725059
ORD-004296,2025-03-14,Gwangju,Fashion,204454
ORD-004297,2025-02-16,Gwangju,Fashion,235174
ORD-004298,2025-02-07,Seoul,Electronics,908456
ORD-004299,2025-03-16,Daegu,Home,1035920
ORD-004300,2025-04-11,Gwangju,Home,427985
ORD-004301,2025-04-24,Daegu,Home,1286676
ORD-004302,2025-01-25,Daegu,Fashion,501822
ORD-004303,2025-01-05,Seoul,Home,1938568
ORD-004304,2025-01-06,Gwangju,Home,112295
ORD-004305,2025-03-23,Incheon,Food,900244
ORD-004306,2025-04-07,Gwangju,Beauty,288371
ORD-004307,2025-02-17,,Electronics,1452924
ORD-004308,2025-03-17,Gwangju,Beauty,173910
ORD-004309,2025-04-19,Busan,Electronics,97615
ORD-004310,2025-04-07,Busan,Fashion,728847
ORD-004311,2025-03-08,Incheon,Fashion,2320957
ORD-004312,2025-03-08,Seoul,Electronics,144064
ORD-004313,2025-01-07,Daegu,Electronics,1570428
ORD-004314,2025-02-01,Seoul,Home,467026
ORD-004315,2025-04-30,Gwangju,Food,510986
ORD-004316,2025-03-06,Incheon,Electronics,923918
ORD-004317,2025-01-26,Busan,Home,945432
ORD-004318,2025-01-09,Busan,Food,560380
ORD-004319,2025-01-22,Daegu,Fashion,503958
ORD-004320,2025-01-22,Seoul,Beauty,152835
ORD-004321,2025-03-30,Gwangju,Food,720544
ORD-004322,2025-03-24,Gwangju,Food,81294
ORD-004323,2025-02-26,Daegu,Electronics,374627
ORD-004324,2025-04-28,Busan,Fashion,446269
ORD-004325,2025-02-23,Busan,Electronics,355700
ORD-004326,2025-04-05,Incheon,Electronics,197201588
ORD-004327,2025-04-23,,Food,512014
ORD-004328,2025-01-07,Gwangju,Beauty,1573328
ORD-004329,2025-02-14,Seoul,Electronics,153565
ORD-004330,2025-04-13,Incheon,Beauty,502242
ORD-004331,2025-01-10,Daegu,Food,57405
ORD-004332,2025-03-26,Seoul,Electronics,1737747
ORD-004333,2025-02-21,Daegu,Electronics,486050
ORD-004334,2025-03-27,Busan,Home,1892670
ORD-004335,2025-01-26,Daegu,Home,26702
ORD-004336,2025-03-11,Daegu,Electronics,1543896
ORD-004337,2025-01-19,Busan,Food,717028
ORD-004338,2025-01-23,Daegu,Home,612064
ORD-004339,2025-02-19,,Food,866644
ORD-004340,2025-01-01,Daegu,Home,1700424
ORD-004341,2025-04-01,Incheon,Beauty,1162693
ORD-004342,2025-01-20,Busan,Electronics,1618612
ORD-004343,2025-02-22,Gwangju,Electronics,209218
ORD-004344,2025-03-12,Incheon,Fashion,328542
ORD-004345,2025-03-22,Daegu,Beauty,201103
ORD-004346,2025-01-12,Gwangju,Beauty,729064
ORD-004347,2025-04-13,Incheon,Home,181605
ORD-004348,2025-03-29,Daegu,Electronics,618338
ORD-004349,2025-04-02,Seoul,Food,606436
ORD-004350,2025-03-11,Busan,Electronics,694506
ORD-004351,2025-02-21,Incheon,Fashion,263275
ORD-004352,2025-03-06,Incheon,Home,132213
ORD-004353,2025-02-24,Seoul,Food,776619
ORD-004354,2025-04-01,Daegu,Beauty,1385856
ORD-004355,2025-04-12,Seoul,Fashion,63736
ORD-004356,2025-01-28,Busan,Food,1247109
ORD-004357,2025-04-15,Busan,Fashion,938980
ORD-004358,2025-01-12,Seoul,Home,1631400
ORD-004359,2025-02-22,Daegu,Beauty,848294
ORD-004360,2025-01-13,Busan,Home,1182848
ORD-004361,2025-04-07,Daegu,Fashion,269420
ORD-004362,2025-02-11,Busan,Beauty,270719
ORD-004363,2025-01-13,Incheon,Beauty,2122524
ORD-004364,2025-03-26,Daegu,Home,477295
ORD-004365,2025-04-23,Daegu,Fashion,1472380
ORD-004366,2025-01-10,Incheon,Food,283839
ORD-004367,2025-03-03,Gwangju,Beauty,165195
ORD-004368,2025-01-02,Daegu,Beauty,1555965
ORD-004369,2025-03-28,Daegu,Fashion,1926470
ORD-004370,2025-02-09,Busan,Electronics,1136988
ORD-004371,2025-02-04,Incheon,Electronics,1173942
ORD-004372,2025-03-09,Gwangju,Fashion,307848438
ORD-004373,2025-01-18,Incheon,Electronics,122788
ORD-004374,2025-03-23,Gwangju,Home,1826828
ORD-004375,2025-03-09,Gwangju,Electronics,695166
ORD-004376,2025-01-13,Seoul,Beauty,453656
ORD-004377,2025-02-09,Busan,Food,1390706
ORD-004378,2025-01-03,,Home,1307666
ORD-004379,2025-04-22,Busan,Electronics,425431
ORD-004380,2025-01-27,Incheon,Beauty,222428
ORD-004381,2025-01-16,Incheon,Food,1491194
ORD-004382,2025-01-22,Busan,Home,344175
ORD-004383,2025-03-07,Gwangju,Food,764994
ORD-004384,2025-01-17,Seoul,Food,208452
ORD-004385,2025-02-05,Seoul,Beauty,574696
ORD-004386,2025-02-02,Gwangju,Fashion,132365
ORD-004387,2025-01-06,Gwangju,Home,453245
ORD-004388,2025-03-27,Gwangju,Home,761532
ORD-004389,2025-02-15,Busan,Beauty,1691793
ORD-004390,2025-04-06,Seoul,Home,400928
ORD-004391,2025-01-20,Busan,Beauty,677013
ORD-004392,2025-04-22,Gwangju,Fashion,2627370
ORD-004393,2025-01-25,Daegu,Fashion,2970110
ORD-004394,2025-03-28,Seoul,Electronics,604287
ORD-004395,2025-01-27,Busan,Fashion,606858
ORD-004396,2025-03-28,Busan,Food,1119564
ORD-004397,2025-01-16,Gwangju,Fashion,372676
ORD-004398,2025-03-29,,Food,2506414
ORD-004399,2025-03-02,Seoul,Fashion,184783
ORD-004400,2025-02-21,Incheon,Home,2109130
ORD-004401,2025-02-17,Busan,Fashion,2449926
ORD-004402,2025-04-14,Gwangju,Fashion,113219
ORD-004403,2025-03-01,Daegu,Food,1126667
ORD-004404,2025-01-29,Seoul,Home,487662
ORD-004405,2025-04-29,Seoul,Food,383552
ORD-004406,2025-02-19,,Electronics,1089840
ORD-004407,2025-04-20,Seoul,Beauty,361521
ORD-004408,2025-04-16,Gwangju,Beauty,1272224
ORD-004409,2025-03-28,Gwangju,Beauty,532529
ORD-004410,2025-02-13,Incheon,Food,991370
ORD-004411,2025-04-11,Incheon,Home,1411285
ORD-004412,2025-03-03,Incheon,Home,132036
ORD-004413,2025-02-24,Seoul,Electronics,1130760
ORD-004414,2025-02-28,,Fashion,1497698
ORD-004415,2025-02-16,Busan,Fashion,1229034
ORD-004416,2025-02-24,Incheon,Food,131837
ORD-004417,2025-02-28,Daegu,Home,51654
ORD-004418,2025-01-29,Gwangju,Beauty,663025
ORD-004419,2025-02-16,Busan,Home,313294
ORD-004420,2025-04-11,Gwangju,Fashion,1329336
ORD-004421,2025-01-01,Seoul,Fashion,471041
ORD-004422,2025-02-11,Incheon,Food,431834
ORD-004423,2025-02-09,Incheon,Home,623093
ORD-004424,2025-01-15,,Beauty,510599
ORD-004425,2025-01-03,Daegu,Fashion,1227856
ORD-004426,2025-04-04,Gwangju,Fashion,483779
